generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
403000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.044818,0.150019,0.106481,0
403000,Chlorurus_atrilunula,Scarus_altipinnis,8.68201,1.32865,-0.177729,0.0781241,0
404000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.147586,-0.032327,0.216009,0
404000,Chlorurus_bleekeri,Chlorurus_gibbus,12.4401,2.05661,-0.189456,1.346,0
404000,Chlorurus_atrilunula,Scarus_altipinnis,8.68987,0.964845,-0.225818,0.0263826,0
405000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0597656,0.257871,0.0192936,0
405000,Chlorurus_atrilunula,Scarus_altipinnis,8.43534,2.12022,-0.257573,0.187331,0
406000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.311991,-0.129267,0.187071,0
406000,Scarus_oviceps,NA,15.7146,0.65502,-0.246689,0.0968416,0
406000,Scarus_zufar,NA,13.6223,1.16973,-0.187795,1.05995,0
406000,Chlorurus_atrilunula,Scarus_altipinnis,7.78039,1.27226,-0.160415,0.0589552,0
407000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.114204,-0.160842,0.13182,0
407000,Scarus_arabicus,Scarus_ovifrons,12.6218,0.797077,-0.143642,0.392411,0
407000,Chlorurus_atrilunula,Scarus_altipinnis,8.94583,1.08497,-0.174149,0.0812486,0
407000,Scarus_ghobban_OM,NA,15.7259,0.0141706,-0.0496572,2.31142,0
408000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.399156,-0.112706,0.345429,0
408000,Scarus_viridifucatus,NA,15.5924,4.77054,0.0737868,1.14086,0
408000,Chlorurus_atrilunula,Scarus_altipinnis,8.38696,1.08582,-0.175975,0.0139529,0
409000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.297814,0.0114759,0.522992,0
409000,Chlorurus_atrilunula,Scarus_altipinnis,6.02165,1.29702,-0.146673,0.0422424,0
410000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.330386,-0.0408996,0.289796,0
410000,Scarus_collana,NA,12.5526,0.195262,-0.195257,0.816393,0
410000,Chlorurus_atrilunula,Scarus_altipinnis,8.52563,1.80666,-0.278202,0.0345345,0
411000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.849218,-0.325416,0.360748,0
411000,Scarus_perrico,NA,13.0277,0.204204,0.0579773,0.0456622,0
411000,Chlorurus_atrilunula,Scarus_altipinnis,8.20501,1.37079,-0.226888,0.0485015,0
411000,Hipposcarus_harid,Hipposcarus_longiceps,6.23787,0.246411,-0.0762888,0.0908726,0
412000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.49561,-0.161052,0.370902,0
412000,Chlorurus_atrilunula,Scarus_altipinnis,7.62798,2.00128,-0.242326,0.246717,0
413000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.237599,0.00845496,0.174519,0
413000,Scarus_dimidiatus,NA,13.4375,0.36483,-0.0622994,1.29374,0
413000,Scarus_arabicus,NA,13.6316,0.935909,0.0298403,0.486576,0
413000,Chlorurus_atrilunula,Scarus_altipinnis,8.64023,0.988497,-0.166385,0.0795726,0
414000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.42161,-0.0504913,0.233227,0
414000,Chlorurus_atrilunula,Scarus_altipinnis,8.70769,1.82843,-0.239033,0.273664,0
415000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.531373,-0.237374,0.158172,0
415000,Scarus_altipinnis,NA,14.0689,1.41235,-0.0499596,2.04031,0
415000,Scarus_taeniopterus,NA,15.0342,0.576597,-0.170153,1.33695,0
415000,Chlorurus_atrilunula,Scarus_altipinnis,8.05842,1.78464,-0.218375,0.171478,0
416000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.180301,0.0512886,0.526824,0
416000,Chlorurus_atrilunula,Scarus_altipinnis,8.45189,1.66014,-0.253207,0.0220982,0
416000,Chlorurus_atrilunula,Hipposcarus_harid,0.0809213,0.127403,0.184153,0.10159,0
417000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.131245,0.00933125,0.145584,0
417000,Scarus_iseri,NA,14.7218,0.0735382,-0.136085,0.307466,0
417000,Scarus_flavipectoralis,NA,15.3007,0.385844,-0.37204,1.09619,0
417000,Chlorurus_atrilunula,Scarus_altipinnis,7.59402,1.63697,-0.177916,0.0859212,0
418000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0455902,0.166437,0.0455618,0
418000,Chlorurus_atrilunula,Scarus_altipinnis,7.80944,1.87343,-0.229963,0.00721457,0
419000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0865251,-0.0397041,0.027218,0
419000,Chlorurus_japanensis,NA,15.5507,0.833769,0.00482347,2.18762,0
419000,Chlorurus_atrilunula,Scarus_altipinnis,8.19058,1.60531,-0.195425,0.16735,0
420000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0334806,0.299125,0.18086,0
420000,Chlorurus_atrilunula,Scarus_altipinnis,8.69289,0.879358,-0.145952,0.0881072,0
421000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0531109,0.150861,0.144332,0
421000,Chlorurus_japanensis,NA,15.1041,2.0814,-0.368593,1.2301,0
421000,Scarus_forsteni,NA,15.6627,0.463795,0.0417605,0.715518,0
421000,Scarus_collana,NA,11.6784,0.0285702,0.257805,0.620725,0
421000,Chlorurus_atrilunula,Scarus_altipinnis,8.95595,2.16676,-0.321531,0.161487,0
422000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.460116,-0.194985,0.147503,0
422000,Scarus_psittacus,NA,13.8252,0.573206,-0.111412,0.653827,0
422000,Chlorurus_atrilunula,Scarus_altipinnis,8.41822,1.71438,-0.270999,0.0433457,0
423000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0356472,0.574743,0.053479,0
423000,Chlorurus_enneacanthus,NA,15.294,1.44407,-0.119576,0.153922,0
423000,Chlorurus_atrilunula,Scarus_altipinnis,8.94492,0.823738,-0.18243,0.0181395,0
424000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0513585,0.0796567,0.0995735,0
424000,Chlorurus_atrilunula,Scarus_altipinnis,7.96459,1.00704,-0.142725,0.0160433,0
425000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0356912,0.254072,0.162539,0
425000,Chlorurus_atrilunula,Scarus_altipinnis,8.83605,1.00952,-0.206224,0.108991,0
426000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.233598,0.00308086,0.302976,0
426000,Scarus_spinus,Scarus_viridifucatus,13.6829,0.523067,0.0122623,0.542869,0
426000,Chlorurus_atrilunula,Scarus_altipinnis,8.85877,2.1129,-0.259917,0.221822,0
427000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.138322,0.355847,0.0919612,0
427000,Scarus_dubius,Scarus_longipinnis,14.2682,0.930056,0.216071,0.428127,0
427000,Chlorurus_atrilunula,Scarus_altipinnis,8.36921,1.48842,-0.231726,0.127524,0
428000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.529936,-0.239,0.174739,0
428000,Scarus_collana,NA,14.979,0.492197,-0.255115,1.53172,0
428000,Chlorurus_atrilunula,Scarus_altipinnis,7.881,0.951437,-0.155186,0.191137,0
429000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.115819,-0.105341,0.056608,0
429000,Scarus_viridifucatus,NA,15.6652,0.365133,0.166936,1.24889,0
429000,Cetoscarus_biocolor,NA,15.4159,4.73701,-0.0811953,0.766875,0
429000,Chlorurus_atrilunula,Scarus_altipinnis,8.54065,1.69611,-0.277606,0.00910736,0
430000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.269922,-0.190403,0.0364021,0
430000,Chlorurus_atrilunula,Scarus_altipinnis,8.73573,1.60439,-0.21526,0.0946031,0
430000,Scarus_collana,NA,15.5658,0.176927,-0.00633872,0.269959,0
431000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.70867,-0.273228,0.180847,0
431000,Chlorurus_gibbus,Chlorurus_microrhinos_G,14.0578,1.78318,-0.40314,0.260181,0
431000,Scarus_rubroviolaceus_EP,NA,15.5574,0.89717,-0.134547,0.197211,0
431000,Scarus_ovifrons,NA,14.026,0.0805065,-0.0360845,0.0625191,0
431000,Chlorurus_atrilunula,Scarus_altipinnis,8.94778,1.37755,-0.225922,0.0329789,0
432000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0366992,-0.084322,0.268571,0
432000,Scarus_altipinnis,Scarus_dubius,10.0601,1.29194,-0.313281,0.150241,0
432000,Chlorurus_atrilunula,Hipposcarus_harid,1.35627,0.248277,0.0492763,0.11272,0
433000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.69386,-0.105451,0.895863,0
433000,Chlorurus_atrilunula,Scarus_altipinnis,7.79206,0.725134,-0.058832,0.131174,0
433000,Scarus_hoefleri,NA,15.5962,0.0507744,0.161579,0.656697,0
434000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.613295,-0.241555,0.222597,0
434000,Cetoscarus_biocolor,NA,15.0641,0.154623,-0.222187,0.0774166,0
434000,Chlorurus_atrilunula,Scarus_altipinnis,8.52578,2.35645,-0.295227,0.320574,0
435000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0414181,0.101433,0.220276,0
435000,Chlorurus_atrilunula,Scarus_altipinnis,8.52022,2.0275,-0.251923,0.19866,0
436000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0385167,0.0408666,0.0805377,0
436000,Chlorurus_atrilunula,Scarus_altipinnis,8.37172,1.02636,-0.190319,0.0319021,0
437000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.37399,-0.107533,0.250407,0
437000,Scarus_forsteni,NA,15.2852,0.203065,-0.163377,4.38324,0
437000,Chlorurus_atrilunula,Scarus_altipinnis,7.74101,2.1174,-0.225918,0.196793,0
438000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.061021,0.445728,0.245685,0
438000,Chlorurus_atrilunula,Scarus_altipinnis,6.69229,1.20403,-0.16636,0.0393375,0
439000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0758794,0.0811499,0.0947067,0
439000,Scarus_schlegeli,NA,14.6005,0.777368,-0.277181,0.308307,0
439000,Chlorurus_atrilunula,Scarus_altipinnis,8.90681,1.42286,-0.224379,0.055292,0
440000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0815762,0.336559,0.232651,0
440000,Scarus_xanthopleura,NA,14.6355,0.163357,0.0378661,0.409653,0
440000,Chlorurus_atrilunula,Scarus_altipinnis,8.22938,1.48139,-0.22198,0.169538,0
441000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.694541,-0.0588369,0.551778,0
441000,Scarus_ferrugineus,Scarus_rubroviolaceus_EP,12.7455,0.752591,0.140786,0.0545736,0
441000,Chlorurus_atrilunula,Scarus_altipinnis,8.74006,2.14231,-0.324106,0.0886396,0
442000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.221531,0.0544441,0.286416,0
442000,Scarus_altipinnis,Scarus_collana,9.35337,1.51341,-0.302784,0.0544491,0
443000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.313735,-0.123253,0.0131159,0
443000,Chlorurus_atrilunula,Scarus_altipinnis,7.324,1.4376,-0.205666,0.0114236,0
444000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.061886,-0.0361132,0.103266,0
444000,Scarus_ovifrons,NA,15.7326,1.74093,-0.0779347,1.59402,0
444000,Chlorurus_atrilunula,Scarus_altipinnis,6.92889,1.04609,-0.10082,0.132739,0
445000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.251119,0.0835871,0.621002,0
445000,Chlorurus_atrilunula,Scarus_altipinnis,8.11372,2.60582,-0.275466,0.252244,0
446000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0765213,0.0211172,0.101639,0
446000,Chlorurus_atrilunula,Scarus_altipinnis,7.7836,2.47934,-0.305415,0.124239,0
447000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0846009,-0.167297,0.240046,0
447000,Scarus_dubius,Scarus_koputea,12.8249,0.327506,0.121289,0.407835,0
447000,Chlorurus_atrilunula,Scarus_altipinnis,8.98117,1.49669,-0.288,0.048006,0
448000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.290131,0.0023553,0.143971,0
448000,Scarus_rubroviolaceus_EP,Scarus_rubroviolaceus_GBR,15.0197,0.620301,-0.337502,0.730765,0
448000,Chlorurus_microrhinos_G,Chlorurus_microrhinos_R,14.6704,0.140986,-0.0057988,2.18231,0
448000,Chlorurus_atrilunula,Scarus_altipinnis,8.71225,2.17111,-0.346043,0.100097,0
449000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.798159,-0.122895,0.543928,0
449000,Chlorurus_atrilunula,Scarus_altipinnis,8.19563,2.435,-0.297956,0.073463,0
450000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.239883,-0.0996484,0.306558,0
450000,Chlorurus_atrilunula,Scarus_altipinnis,7.96224,1.64377,-0.25652,0.0183088,0
451000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.181049,-0.0759182,0.221505,0
451000,Chlorurus_atrilunula,Scarus_altipinnis,7.32684,1.9452,-0.233761,0.122869,0
452000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.266254,-0.0433439,0.295087,0
452000,Chlorurus_atrilunula,Scarus_altipinnis,8.00599,2.30449,-0.310598,0.140066,0
453000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0539933,0.242279,0.231246,0
453000,Scarus_falcipinnis,Scarus_prasiognathos,14.7518,1.5563,-0.482837,1.51094,0
453000,Scarus_altipinnis,Scarus_niger,13.4803,0.749029,-0.168864,0.502528,0
453000,Chlorurus_atrilunula,Scarus_altipinnis,8.87586,1.15029,-0.22788,0.0069973,0
454000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0388604,-0.0264695,0.0446155,0
454000,Chlorurus_atrilunula,Scarus_altipinnis,8.82922,1.8004,-0.269832,0.105744,0
455000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.166545,0.175811,0.628042,0
455000,Chlorurus_atrilunula,Scarus_altipinnis,7.7744,2.20916,-0.260142,0.0202879,0
456000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.166372,-0.0468543,0.0624979,0
456000,Chlorurus_bleekeri,Chlorurus_gibbus,12.109,0.398377,0.220367,0.124414,0
456000,Chlorurus_atrilunula,Scarus_altipinnis,7.43675,2.09878,-0.255925,0.122243,0
457000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.20157,-0.172736,0.0617498,0
457000,Scarus_taeniopterus,NA,15.5269,0.515902,0.126034,0.153696,0
457000,Chlorurus_atrilunula,Scarus_altipinnis,7.70141,2.02958,-0.23632,0.13945,0
458000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.507803,-0.15659,0.0568932,0
458000,Scarus_dimidiatus,NA,14.5092,0.738825,0.0132498,1.27995,0
458000,Chlorurus_atrilunula,Scarus_altipinnis,8.88966,1.58431,-0.212259,0.0606277,0
459000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.442312,-0.0871185,0.0898794,0
459000,Scarus_taeniopterus,NA,15.1029,0.512887,0.194614,0.711742,0
459000,Chlorurus_atrilunula,Scarus_altipinnis,8.96555,0.921923,-0.157725,0.0866247,0
460000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0234577,0.0077384,0.0518421,0
460000,Scarus_ghobban_SY,NA,15.7547,0.172163,0.21583,1.59739,0
460000,Scarus_frenatus,NA,13.3072,1.11065e-05,-0.0115484,0.223908,0
460000,Chlorurus_atrilunula,Scarus_altipinnis,8.84026,1.61129,-0.292382,0.0142341,0
461000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0196373,0.0945389,0.00526685,0
461000,Chlorurus_atrilunula,Scarus_altipinnis,8.90487,1.21544,-0.184065,0.216087,0
462000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.137507,0.390341,0.299731,0
462000,Scarus_compressus,Scarus_ghobban_OM,12.7575,0.317823,-0.00796514,0.0211886,0
462000,Chlorurus_atrilunula,Scarus_altipinnis,7.61963,1.28598,-0.121677,0.319465,0
463000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.174005,-0.177496,0.130951,0
463000,Scarus_coelestinus,NA,15.3226,1.3027,0.0516913,3.4468,0
463000,Chlorurus_atrilunula,Scarus_altipinnis,8.81757,1.67244,-0.272135,0.00250041,0
464000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.101111,-0.00777604,0.0574466,0
464000,Chlorurus_atrilunula,Scarus_altipinnis,8.77376,1.60328,-0.281264,0.0601806,0
464000,Cetoscarus_biocolor,NA,14.0951,0.420312,-0.209054,0.964058,0
465000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0207901,-0.00181536,0.0340325,0
465000,Chlorurus_atrilunula,Scarus_altipinnis,8.80652,1.3614,-0.182061,0.145458,0
466000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.174769,0.255842,0.54705,0
466000,Chlorurus_atrilunula,Scarus_altipinnis,7.38826,1.14205,-0.14482,0.0267999,0
467000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0442303,0.26391,0.106855,0
467000,Chlorurus_atrilunula,Scarus_altipinnis,7.95563,1.10079,-0.141338,0.189605,0
468000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.594545,-0.2526,0.334335,0
468000,Scarus_ghobban_SY,NA,15.6965,0.306488,0.016534,1.33914,0
468000,Chlorurus_atrilunula,Scarus_altipinnis,5.82404,1.21616,-0.133817,0.00632764,0
469000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0728408,0.202345,0.198624,0
469000,Chlorurus_atrilunula,Scarus_altipinnis,8.67935,1.25575,-0.179225,0.161382,0
470000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.175529,-0.0924036,0.131065,0
470000,Chlorurus_atrilunula,Scarus_altipinnis,8.50428,1.49106,-0.208447,0.208034,0
471000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.891468,-0.0160659,0.855457,0
471000,Chlorurus_atrilunula,Scarus_altipinnis,6.36039,1.09726,-0.0958912,0.0719278,0
472000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.093908,0.143921,0.195886,0
472000,Chlorurus_capistratoides,NA,15.6319,0.426019,-0.307657,1.5377,0
472000,Chlorurus_atrilunula,Scarus_altipinnis,8.70564,2.58593,-0.317547,0.0922562,0
473000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.154039,0.28168,0.260499,0
473000,Chlorurus_atrilunula,Chlorurus_bleekeri,10.5266,0.278469,0.359101,0.278408,0
473000,Scarus_altipinnis,Scarus_collana,9.15679,2.59729,-0.386457,0.211996,0
474000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.37024,-0.113384,0.0514918,0
474000,Chlorurus_atrilunula,Scarus_altipinnis,8.91652,1.79212,-0.29974,0.0314494,0
475000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.500576,-0.192758,0.0516,0
475000,Chlorurus_atrilunula,Scarus_altipinnis,8.66994,1.6364,-0.222761,0.243997,0
476000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.276101,-0.143394,0.315622,0
476000,Scarus_altipinnis,NA,14.8859,0.0271419,-0.0370491,0.123117,0
476000,Scarus_globiceps_GBR,Scarus_rivulatus,14.4334,0.625844,0.00996706,0.28238,0
476000,Chlorurus_atrilunula,Scarus_altipinnis,7.71759,1.81302,-0.257308,0.0442404,0
477000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.548418,-0.198494,0.184313,0
477000,Chlorurus_frontalis,NA,15.7049,0.440399,0.0235853,0.346753,0
477000,Chlorurus_atrilunula,Scarus_altipinnis,8.90362,1.3107,-0.238376,0.113381,0
478000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.126536,-0.155324,0.084935,0
478000,Chlorurus_atrilunula,Scarus_altipinnis,8.72376,1.23498,-0.229906,0.0981756,0
479000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0463054,0.0521534,0.0117301,0
479000,Scarus_collana,Scarus_zufar,10.4232,1.35347,-0.467277,0.0788051,0
479000,Chlorurus_atrilunula,Scarus_altipinnis,8.54598,1.35446,-0.204794,0.0329751,0
480000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.032251,0.179355,0.0390199,0
480000,Chlorurus_oedema,NA,15.3481,1.00899,0.0724217,3.42717,0
480000,Scarus_altipinnis,Scarus_collana,9.649,3.04661,-0.516549,0.0790949,0
480000,Chlorurus_atrilunula,Scarus_altipinnis,8.57172,0.847243,0.183495,0.686,0
481000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.050873,-0.0472485,0.0690746,0
481000,Chlorurus_cyanescens,NA,15.3655,0.0439243,-0.251084,0.319448,0
481000,Chlorurus_atrilunula,Scarus_altipinnis,8.43475,1.63547,-0.214118,0.0534187,0
481000,Cetoscarus_biocolor,NA,11.883,0.829808,-0.0966509,0.838202,0
482000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0940243,0.0879643,0.147762,0
482000,Chlorurus_atrilunula,Scarus_altipinnis,8.83554,1.36872,-0.22915,0.0631723,0
483000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.160767,-0.123166,0.047342,0
483000,Chlorurus_bleekeri,Chlorurus_bowersi,14.3623,0.847841,0.100984,0.803282,0
483000,Scarus_koputea,NA,14.8023,0.100155,-0.0505092,0.554447,0
483000,Chlorurus_atrilunula,Scarus_altipinnis,8.94039,1.38625,-0.277125,0.0605567,0
484000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.144017,0.0542816,0.28153,0
484000,Chlorurus_atrilunula,Scarus_altipinnis,8.99069,1.9246,-0.301021,0.101531,0
485000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.274301,-0.0391238,0.283817,0
485000,Scarus_vetula,NA,14.5776,1.31008,0.0100321,0.176375,0
485000,Scarus_ferrugineus,Scarus_rubroviolaceus_EP,13.3007,0.657463,0.362044,0.168624,0
485000,Chlorurus_atrilunula,Scarus_altipinnis,7.90917,2.2001,-0.227779,0.312655,0
486000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.203722,-0.0337226,0.110709,0
486000,Scarus_koputea,NA,15.1518,0.414462,-0.00338815,0.892541,0
486000,Chlorurus_atrilunula,Scarus_altipinnis,7.85416,2.98511,-0.285661,0.344294,0
486000,Scarus_zufar,NA,15.7728,0.23008,0.0942026,0.0205264,0
487000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.552419,-0.139758,0.273495,0
487000,Chlorurus_atrilunula,Scarus_altipinnis,7.45767,1.60076,-0.217926,0.0945456,0
488000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.140735,0.18882,0.391027,0
488000,Chlorurus_atrilunula,Scarus_altipinnis,8.80499,3.34148,-0.353223,0.42064,0
489000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.33928,-0.292234,0.234497,0
489000,Chlorurus_atrilunula,Chlorurus_bleekeri,10.277,1.11988,-0.123314,0.625193,0
489000,Scarus_chameleon,NA,15.7809,1.87538,-0.0111949,0.242665,0
489000,Chlorurus_atrilunula,Scarus_altipinnis,8.96777,1.59045,-0.297513,0.127932,0
490000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.33165,-0.297739,0.422024,0
490000,Chlorurus_atrilunula,Scarus_altipinnis,8.39382,1.06435,-0.1493,0.071797,0
491000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0945226,0.0789892,0.299986,0
491000,Chlorurus_atrilunula,Scarus_altipinnis,8.64325,1.88295,-0.257168,0.126774,0
492000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.293106,-0.00341622,0.456709,0
492000,Scarus_iseri,Scarus_taeniopterus,13.6717,0.392875,0.0200527,0.339016,0
492000,Chlorurus_atrilunula,Scarus_altipinnis,7.77168,2.0624,-0.248942,0.10229,0
493000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.160773,0.448741,0.255485,0
493000,Chlorurus_atrilunula,Scarus_altipinnis,7.66093,3.35209,-0.296882,0.149143,0
494000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.414749,-0.193113,0.349666,0
494000,Chlorurus_atrilunula,Scarus_altipinnis,8.77336,1.68513,-0.237542,0.193528,0
495000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.274084,-0.086485,0.105853,0
495000,Chlorurus_atrilunula,Scarus_altipinnis,8.69112,1.91332,-0.240081,0.335852,0
496000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0849013,-0.101631,0.0538978,0
496000,Chlorurus_bleekeri,Chlorurus_gibbus,12.423,1.11285,-0.200918,0.0695352,0
496000,Cetoscarus_biocolor,NA,1.96356,0.710121,-0.322165,0.114543,0
496000,Chlorurus_atrilunula,Scarus_altipinnis,8.94297,1.74836,-0.290493,0.121655,0
497000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0760288,0.299917,0.196221,0
497000,Chlorurus_atrilunula,Scarus_altipinnis,7.55257,1.27523,-0.204351,0.0379577,0
497000,Cetoscarus_biocolor,NA,8.46905,0.524674,-0.227433,1.08983,0
498000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.101955,0.0480301,0.221102,0
498000,Chlorurus_atrilunula,Scarus_altipinnis,7.33427,1.68375,-0.249518,0.00816273,0
499000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.405285,-0.276085,0.192153,0
499000,Chlorurus_atrilunula,Scarus_altipinnis,8.83842,1.35514,-0.262792,0.00378312,0
500000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.953287,-0.37432,0.153833,0
500000,Scarus_chameleon,Scarus_festivus,13.9673,0.751715,-0.0455778,0.182716,0
500000,Chlorurus_atrilunula,Scarus_altipinnis,8.70212,0.928037,-0.145026,0.090771,0
501000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.19691,-0.184435,0.124834,0
501000,Chlorurus_atrilunula,Scarus_altipinnis,8.26877,1.82723,-0.252415,0.0020451,0
502000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.314818,-0.225002,0.0273048,0
502000,Chlorurus_atrilunula,Scarus_altipinnis,8.25309,1.31263,-0.173409,0.145479,0
503000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.554341,-0.16263,0.336058,0
503000,Chlorurus_atrilunula,Scarus_altipinnis,8.64665,1.2842,-0.182005,0.166033,0
504000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.065753,0.0192297,0.176909,0
504000,Scarus_iseri,Scarus_vetula,13.8123,0.213014,0.0229388,0.224054,0
504000,Chlorurus_atrilunula,Scarus_altipinnis,7.25078,0.889126,-0.147535,0.00236129,0
505000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.29259,-0.104411,0.176318,0
